[INFO] 2022-10-11-22-51-52 : testserver.cc (67) <main>   main thread : 5246
[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EventLoop.cpp (160) <handleRead>   handle read

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 1
[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/TcpConnection.cpp (330) <connectionDestroyed>   state_ = 0
[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EpollPoller.cpp (111) <removeChannel>   fd = 12 , events = 0 , index = 2 in loop 0x7fce4c827630 on thread 5248

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EpollPoller.cpp (92) <update>   fd = 12 is to be epolled or deleted in loop 0x7fce4c827630 on thread 5248
[ERROR] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EpollPoller.cpp (97) <update>   epoll_ctl del error 2

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/TcpConnection.cpp (46) <~TcpConnection>   TcpConnection::ctor (0x55595d63b080) [EchoServer-127.0.0.1:6667#2] on socket 12 with state 0

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-51-59 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4c827630 on thread 5248

[INFO] 2022-10-11-22-52-02 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-02 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-02 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-02 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-06 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-06 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-06 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-06 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4d028630 on thread 5247

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-09 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4c827630 on thread 5248

[INFO] 2022-10-11-22-52-12 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-12 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-12 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-12 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-16 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-16 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-16 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-16 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4d028630 on thread 5247

[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] [INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4c827630 on thread 5248

2022-10-11-22-52-19 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-19 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

[INFO] 2022-10-11-22-52-22 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-22 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-22 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-22 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-26 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-26 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-26 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-26 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4d028630 on thread 5247

[INFO] [INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4c827630 on thread 5248

2022-10-11-22-52-29 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-29 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 5 

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   5 is being handled on EventLoop 0x7ffe86a07ca0 in thread 5246

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/Acceptor.cpp (61) <handleConnection>   Acceptor::accept on thread 5246
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/TcpServer.cpp (86) <newConnection>   TcpServer::newConnection [EchoServer] - new connection [EchoServer-127.0.0.1:6667#3] from 127.0.0.1:36616 

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/TcpConnection.cpp (39) <TcpConnection>   TcpConnection::ctor [EchoServer-127.0.0.1:6667#3] on fd = 12

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/TcpServer.cpp (107) <newConnection>   shared_ptr cnt 1
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/TcpServer.cpp (111) <newConnection>   shared_ptr cnt 2
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (182) <runInLoop>   cb runInLoop in loop 0x7fce47ffe630 on thread 5246
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (214) <queueInLoop>   queueInLoop
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (240) <wakeup>   wakeup
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] [INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 11 

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   11 is being handled on EventLoop 0x7fce47ffe630 in thread 5249

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (160) <handleRead>   handle read

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 1
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/TcpConnection.cpp (308) <connectionEstablished>   connectionEstablised in loop 0x7fce47ffe630 on thread 5249
[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (38) <updateChannel>   fd = 12 , events = 3 , index = -1

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (92) <update>   fd = 12 is to be epolled or deleted in loop 0x7fce47ffe630 on thread 5249
[INFO] 2022-10-11-22-52-32 : testserver.cc (36) <onConnection>   connection up : from 127.0.0.1:36616 to 127.0.0.1:6667!

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-32 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-36 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-36 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-36 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-36 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4d028630 on thread 5247

[INFO] 2022-10-11-22-52-39 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-39 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-39 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-39 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 1 in loop 0x7fce4c827630 on thread 5248

[INFO][INFO]  2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 5 

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   5 is being handled on EventLoop 0x7ffe86a07ca0 in thread 5246

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/Acceptor.cpp (61) <handleConnection>   Acceptor::accept on thread 5246
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/TcpServer.cpp (86) <newConnection>   TcpServer::newConnection [EchoServer] - new connection [EchoServer-127.0.0.1:6667#4] from 127.0.0.1:36618 

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/TcpConnection.cpp (39) <TcpConnection>   TcpConnection::ctor [EchoServer-127.0.0.1:6667#4] on fd = 13

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/TcpServer.cpp (107) <newConnection>   shared_ptr cnt 1
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/TcpServer.cpp (111) <newConnection>   shared_ptr cnt 2
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (182) <runInLoop>   cb runInLoop in loop 0x7fce4d028630 on thread 5246
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (214) <queueInLoop>   queueInLoop
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (240) <wakeup>   wakeup
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] [INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 7 

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   7 is being handled on EventLoop 0x7fce4d028630 in thread 5247

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (160) <handleRead>   handle read

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 1
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/TcpConnection.cpp (308) <connectionEstablished>   connectionEstablised in loop 0x7fce4d028630 on thread 5247
[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (38) <updateChannel>   fd = 13 , events = 3 , index = -1

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (92) <update>   fd = 13 is to be epolled or deleted in loop 0x7fce4d028630 on thread 5247
[INFO] 2022-10-11-22-52-42 : testserver.cc (36) <onConnection>   connection up : from 127.0.0.1:36618 to 127.0.0.1:6667!

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-42 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7fce4d028630 on thread 5247

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 5 

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   5 is being handled on EventLoop 0x7ffe86a07ca0 in thread 5246

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/Acceptor.cpp (61) <handleConnection>   Acceptor::accept on thread 5246
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/TcpServer.cpp (86) <newConnection>   TcpServer::newConnection [EchoServer] - new connection [EchoServer-127.0.0.1:6667#5] from 127.0.0.1:36620 

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/TcpConnection.cpp (39) <TcpConnection>   TcpConnection::ctor [EchoServer-127.0.0.1:6667#5] on fd = 14

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/TcpServer.cpp (107) <newConnection>   shared_ptr cnt 1
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/TcpServer.cpp (111) <newConnection>   shared_ptr cnt 2
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (182) <runInLoop>   cb runInLoop in loop 0x7fce4c827630 on thread 5246
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (214) <queueInLoop>   queueInLoop
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (240) <wakeup>   wakeup
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] [INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 9 

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   9 is being handled on EventLoop 0x7fce4c827630 in thread 5248

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (160) <handleRead>   handle read

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246

2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 1
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/TcpConnection.cpp (308) <connectionEstablished>   connectionEstablised in loop 0x7fce4c827630 on thread 5248
[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (38) <updateChannel>   fd = 14 , events = 3 , index = -1

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (92) <update>   fd = 14 is to be epolled or deleted in loop 0x7fce4c827630 on thread 5248
[INFO] 2022-10-11-22-52-45 : testserver.cc (36) <onConnection>   connection up : from 127.0.0.1:36620 to 127.0.0.1:6667!

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-45 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7fce4c827630 on thread 5248

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 5 

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   5 is being handled on EventLoop 0x7ffe86a07ca0 in thread 5246

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/Acceptor.cpp (61) <handleConnection>   Acceptor::accept on thread 5246
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/TcpServer.cpp (86) <newConnection>   TcpServer::newConnection [EchoServer] - new connection [EchoServer-127.0.0.1:6667#6] from 127.0.0.1:36622 

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/TcpConnection.cpp (39) <TcpConnection>   TcpConnection::ctor [EchoServer-127.0.0.1:6667#6] on fd = 15

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/TcpServer.cpp (107) <newConnection>   shared_ptr cnt 1
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/TcpServer.cpp (111) <newConnection>   shared_ptr cnt 2
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (182) <runInLoop>   cb runInLoop in loop 0x7fce47ffe630 on thread 5246
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (214) <queueInLoop>   queueInLoop
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (240) <wakeup>   wakeup
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] [INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 11 

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   11 is being handled on EventLoop 0x7fce47ffe630 in thread 5249

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7ffe86a07ca0 on thread 5246
[INFO] 
2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (160) <handleRead>   handle read

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 1
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/TcpConnection.cpp (308) <connectionEstablished>   connectionEstablised in loop 0x7fce47ffe630 on thread 5249
[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (38) <updateChannel>   fd = 15 , events = 3 , index = -1

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (92) <update>   fd = 15 is to be epolled or deleted in loop 0x7fce47ffe630 on thread 5249
[INFO] 2022-10-11-22-52-50 : testserver.cc (36) <onConnection>   connection up : from 127.0.0.1:36622 to 127.0.0.1:6667!

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-50 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 3 in loop 0x7fce47ffe630 on thread 5249

[INFO] 2022-10-11-22-52-52 : /home/shc/Muduo/src/EpollPoller.cpp (149) <poll>   epoll_wait timeout!

[INFO] 2022-10-11-22-52-52 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-52 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

[INFO] 2022-10-11-22-52-52 : /home/shc/Muduo/src/EpollPoller.cpp (125) <poll>   fd to be monitored total count : 2 in loop 0x7fce4d028630 on thread 5247

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EpollPoller.cpp (139) <poll>   1 events happneded

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EpollPoller.cpp (172) <fillActiveChannels>   fill fd = 5 

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (102) <loop>   5 is being handled on EventLoop 0x7ffe86a07ca0 in thread 5246

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/Channel.cpp (85) <handlerEventWithGuard>   happened 3

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/Acceptor.cpp (61) <handleConnection>   Acceptor::accept on thread 5246
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/TcpServer.cpp (86) <newConnection>   TcpServer::newConnection [EchoServer] - new connection [EchoServer-127.0.0.1:6667#7] from 127.0.0.1:36624 

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/TcpConnection.cpp (39) <TcpConnection>   TcpConnection::ctor [EchoServer-127.0.0.1:6667#7] on fd = 16

[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/TcpServer.cpp (107) <newConnection>   shared_ptr cnt 1
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/TcpServer.cpp (111) <newConnection>   shared_ptr cnt 2
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (182) <runInLoop>   cb runInLoop in loop 0x7fce4d028630 on thread 5246
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (214) <queueInLoop>   queueInLoop
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (240) <wakeup>   wakeup
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (264) <doPendingFunctors>   functor size = 0
[INFO] 2022-10-11-22-52-53 : /home/shc/Muduo/src/EventLoop.cpp (86) <loop>   TEST

